Date,Max Temperature (F),Min Temperature (F),Humidity (%),Weather,Description,Rainfall (mm),Pressure (hPa),Wind Speed (m/s),Wind Direction (°),Clouds (%)
08/10/2023 11:00:00,85.24,82.74,74,Clouds,few clouds,0.0,1009,6.69,110,20
08/10/2023 12:00:00,84.25,81.75,77,Clouds,few clouds,0.0,1009,5.66,100,20
08/10/2023 13:00:00,83.82,81.61,78,Clouds,few clouds,0.0,1009,5.14,100,20
08/10/2023 14:00:00,83.64,79.75,82,Clouds,broken clouds,0.0,1009,5.14,80,75
08/10/2023 15:00:00,83.64,79.75,85,Clouds,scattered clouds,0.0,1009,4.63,80,40
08/10/2023 16:00:00,82.02,78.75,87,Clouds,broken clouds,0.0,1008,5.14,80,75
08/10/2023 17:00:00,82.02,77.61,88,Clouds,scattered clouds,0.0,1008,4.63,60,40
08/10/2023 18:00:00,84.61,77.61,89,Clouds,few clouds,0.0,1007,4.63,40,20
08/10/2023 19:00:00,81.64,76.75,90,Clouds,broken clouds,0.0,1007,5.66,130,75
08/10/2023 20:00:00,83.62,76.75,91,Clouds,broken clouds,0.0,1007,4.63,40,75
08/10/2023 21:00:00,83.62,77.61,91,Clouds,scattered clouds,0.0,1007,4.63,40,40
08/10/2023 22:00:00,87.58,78.04,80,Clouds,few clouds,0.0,1007,4.12,20,20
08/10/2023 23:00:00,85.55,79.05,79,Clouds,few clouds,0.0,1007,5.14,20,20
08/11/2023 00:00:00,87.78,82.02,75,Clouds,broken clouds,0.0,1008,5.66,80,75
08/11/2023 01:00:00,92.55,83.05,66,Clouds,scattered clouds,0.0,1007,4.12,40,40
08/11/2023 02:00:00,91.74,89.22,60,Clouds,scattered clouds,0.0,1006,4.12,40,40
08/11/2023 03:00:00,92.79,87.04,59,Clouds,broken clouds,0.0,1006,5.66,60,75
08/11/2023 04:00:00,95.56,89.22,54,Clouds,scattered clouds,0.0,1004,5.66,60,40
08/11/2023 05:00:00,97.56,89.22,52,Clouds,few clouds,0.0,1004,7.2,60,20
08/11/2023 06:00:00,97.56,88.66,53,Clouds,few clouds,0.0,1003,8.23,60,20
08/11/2023 07:00:00,95.79,88.66,54,Clouds,few clouds,0.0,1003,7.72,70,20
08/11/2023 08:00:00,92.79,87.42,57,Clouds,few clouds,0.0,1003,7.2,60,20
08/11/2023 09:00:00,89.26,85.62,64,Clouds,few clouds,0.0,1003,7.2,60,20
08/11/2023 10:00:00,88.05,82.78,71,Clouds,few clouds,0.0,1003,7.2,50,20
08/11/2023 11:00:00,85.66,81.79,74,Clouds,few clouds,0.0,1004,7.72,50,20
08/11/2023 12:00:00,84.25,80.78,77,Clouds,few clouds,0.0,1004,6.69,50,20
08/11/2023 13:00:00,83.25,81.55,79,Clouds,few clouds,0.0,1004,6.17,50,20
08/11/2023 14:00:00,83.05,80.55,81,Clouds,few clouds,0.0,1004,4.63,30,20
08/11/2023 15:00:00,82.63,77.76,80,Clouds,scattered clouds,0.0,1004,4.63,10,40
08/11/2023 16:00:00,82.63,79.05,80,Clouds,few clouds,0.0,1003,3.6,20,20
08/11/2023 17:00:00,82.63,76.75,81,Clouds,scattered clouds,0.0,1003,4.63,20,40
08/11/2023 18:00:00,82.63,76.75,80,Clouds,scattered clouds,0.0,1003,2.57,20,40
08/11/2023 19:00:00,84.61,75.74,80,Clouds,broken clouds,0.0,1002,4.12,40,75
08/11/2023 20:00:00,85.55,74.75,81,Clouds,broken clouds,0.0,1002,3.6,60,75
08/11/2023 21:00:00,85.55,74.75,81,Clouds,broken clouds,0.0,1002,2.06,50,75
08/11/2023 22:00:00,85.62,78.04,77,Clouds,scattered clouds,0.0,1002,2.06,40,40
08/11/2023 23:00:00,88.56,81.66,70,Clouds,broken clouds,0.0,1002,2.57,50,75
08/12/2023 00:00:00,89.74,83.05,67,Clouds,scattered clouds,0.0,1003,3.09,80,40
08/12/2023 01:00:00,89.8,85.62,63,Clouds,broken clouds,0.0,1003,2.57,90,75
08/12/2023 02:00:00,93.74,86.67,66,Clouds,scattered clouds,0.0,1004,3.09,90,40
08/12/2023 03:00:00,94.78,86.67,68,Clouds,few clouds,0.0,1003,2.57,80,20
08/12/2023 04:00:00,96.8,88.66,57,Clouds,few clouds,0.0,1003,3.09,90,20
08/12/2023 05:00:00,95.79,88.66,56,Clouds,broken clouds,0.0,1001,3.09,90,75
08/12/2023 06:00:00,95.56,90.66,58,Clouds,few clouds,0.0,1000,5.66,100,20
08/12/2023 07:00:00,97.79,88.75,61,Clouds,few clouds,0.0,1000,6.69,100,20
08/12/2023 08:00:00,96.55,86.76,59,Clouds,few clouds,0.0,1000,6.17,110,20
08/12/2023 09:00:00,92.05,84.74,63,Clouds,few clouds,0.0,1000,5.14,110,20
08/12/2023 10:00:00,88.59,83.75,64,Clouds,few clouds,0.0,1001,5.14,110,20
08/12/2023 11:00:00,88.05,81.75,67,Clouds,few clouds,0.0,1002,4.63,100,20
08/12/2023 12:00:00,87.62,80.74,69,Clouds,few clouds,0.0,1002,3.6,130,20
08/12/2023 13:00:00,86.63,80.74,76,Clouds,few clouds,0.0,1002,4.12,120,20
08/12/2023 14:00:00,83.64,79.75,79,Clouds,scattered clouds,0.0,1002,3.09,100,40
08/12/2023 15:00:00,83.64,79.75,83,Clouds,few clouds,0.0,1002,3.09,80,20
08/12/2023 16:00:00,86.63,79.75,86,Clouds,broken clouds,0.0,1002,4.12,80,75
08/12/2023 17:00:00,82.63,78.75,87,Clouds,broken clouds,0.0,1002,3.6,50,75
08/12/2023 18:00:00,85.62,76.75,88,Clouds,broken clouds,0.0,1002,4.63,10,75
08/12/2023 19:00:00,82.26,76.75,88,Rain,light intensity shower rain,0.15,1002,4.63,30,75
08/12/2023 20:00:00,80.26,75.74,93,Clouds,broken clouds,0.0,1002,4.12,30,75
08/12/2023 21:00:00,80.78,77.61,93,Clouds,broken clouds,0.0,1002,4.63,10,75
08/12/2023 22:00:00,83.79,77.61,92,Clouds,broken clouds,0.0,1003,4.63,10,75
08/12/2023 23:00:00,87.78,79.84,85,Clouds,broken clouds,0.0,1003,4.63,10,75
08/13/2023 00:00:00,87.75,81.64,82,Clouds,broken clouds,0.0,1004,4.12,10,75
08/13/2023 01:00:00,90.59,82.74,76,Clouds,broken clouds,0.0,1003,4.63,360,75
08/13/2023 02:00:00,91.8,83.66,77,Clouds,broken clouds,0.0,1005,5.14,30,75
08/13/2023 03:00:00,91.8,86.67,72,Clouds,broken clouds,0.0,1002,4.63,20,75
08/13/2023 04:00:00,92.75,87.42,71,Clouds,broken clouds,0.0,1002,5.66,40,75
08/13/2023 05:00:00,93.54,86.67,69,Clouds,broken clouds,0.0,1002,6.17,40,75
08/13/2023 06:00:00,90.05,82.26,80,Clouds,broken clouds,0.0,1003,5.66,50,75
08/13/2023 07:00:00,85.66,79.84,89,Rain,light intensity shower rain,0.95,1004,7.2,120,75
08/13/2023 08:00:00,88.56,80.51,94,Rain,light intensity shower rain,0.13,1004,6.17,80,75
08/13/2023 09:00:00,82.78,79.75,94,Clouds,broken clouds,0.0,1004,5.14,60,75
08/13/2023 10:00:00,83.82,78.75,86,Rain,light intensity shower rain,0.14,1002,5.14,60,75
08/13/2023 11:00:00,82.02,77.76,90,Clouds,broken clouds,0.0,1003,6.69,70,75
08/13/2023 12:00:00,84.54,77.76,89,Clouds,scattered clouds,0.0,1003,5.14,60,40
08/13/2023 13:00:00,81.64,77.76,92,Clouds,broken clouds,0.0,1003,4.63,50,75
08/13/2023 14:00:00,82.02,77.76,91,Clouds,broken clouds,0.0,1003,5.14,60,75
08/13/2023 15:00:00,84.54,77.76,92,Clouds,broken clouds,0.0,1002,5.66,60,75
08/13/2023 16:00:00,84.54,77.76,93,Clouds,broken clouds,0.0,1002,5.14,50,75
08/13/2023 17:00:00,82.02,77.76,93,Clouds,broken clouds,0.0,1002,5.14,40,75
08/13/2023 18:00:00,81.66,77.76,94,Rain,heavy intensity shower rain,0.48,1002,6.69,60,75
08/13/2023 19:00:00,83.62,76.75,94,Clouds,broken clouds,0.0,1002,5.14,60,75
08/13/2023 20:00:00,82.02,76.75,94,Clouds,scattered clouds,0.0,1002,5.14,60,40
08/13/2023 21:00:00,84.54,76.75,92,Clouds,few clouds,0.0,1003,5.66,70,20
08/13/2023 22:00:00,85.78,78.75,90,Clouds,few clouds,0.0,1003,5.14,60,20
08/13/2023 23:00:00,87.78,80.74,85,Clouds,scattered clouds,0.0,1003,4.63,60,40
08/14/2023 00:00:00,87.71,83.25,78,Clouds,broken clouds,0.0,1004,5.66,60,75
08/14/2023 01:00:00,89.55,83.82,78,Clouds,broken clouds,0.0,1002,5.66,70,75
08/14/2023 02:00:00,90.63,81.95,92,Rain,heavy intensity shower rain,1.0,1004,6.69,90,75
08/14/2023 03:00:00,87.55,79.84,92,Mist,mist,0.0,1004,5.66,90,75
08/14/2023 04:00:00,92.55,83.44,76,Clouds,broken clouds,0.0,1002,7.2,120,75
08/14/2023 05:00:00,91.54,83.44,79,Clouds,broken clouds,0.0,1002,6.17,130,75
08/14/2023 06:00:00,93.54,85.24,67,Clouds,scattered clouds,0.0,1001,5.66,100,40
08/14/2023 07:00:00,92.55,83.61,72,Clouds,scattered clouds,0.0,1001,6.17,110,40
08/14/2023 08:00:00,90.59,82.62,69,Clouds,scattered clouds,0.0,1001,6.69,110,40
08/14/2023 09:00:00,87.58,85.62,74,Clouds,few clouds,0.0,1001,7.2,120,20
08/14/2023 10:00:00,85.66,82.62,80,Clouds,few clouds,0.0,1002,6.17,100,20
08/14/2023 11:00:00,85.24,82.62,80,Clouds,few clouds,0.0,1002,6.17,100,20
08/14/2023 12:00:00,84.63,81.61,84,Clouds,broken clouds,0.0,1003,6.17,100,75
08/14/2023 13:00:00,84.63,81.61,86,Clouds,scattered clouds,0.0,1003,5.66,100,40
08/14/2023 14:00:00,83.82,79.75,88,Clouds,broken clouds,0.0,1003,5.66,110,75
08/14/2023 15:00:00,83.82,80.74,87,Clouds,broken clouds,0.0,1002,6.17,110,75
08/14/2023 16:00:00,83.25,79.75,90,Clouds,broken clouds,0.0,1002,6.69,110,75
08/14/2023 17:00:00,82.63,78.62,90,Rain,shower rain,1.51,1002,6.17,120,75
08/14/2023 18:00:00,80.78,78.04,93,Clouds,broken clouds,0.0,1002,6.17,130,75
08/14/2023 19:00:00,83.55,76.75,95,Rain,light intensity shower rain,1.02,1002,4.12,110,75
08/14/2023 20:00:00,83.55,76.75,94,Clouds,scattered clouds,0.0,1002,3.6,110,40
08/14/2023 21:00:00,83.55,77.76,94,Clouds,broken clouds,0.0,1002,3.6,140,75
08/14/2023 22:00:00,83.82,80.62,92,Clouds,scattered clouds,0.0,1003,3.6,130,40
08/14/2023 23:00:00,85.55,80.74,86,Clouds,broken clouds,0.0,1003,4.12,140,75
08/15/2023 00:00:00,86.59,80.15,83,Clouds,broken clouds,0.0,1004,6.69,150,75
08/15/2023 01:00:00,90.59,81.95,77,Clouds,broken clouds,0.0,1004,5.66,140,75
08/15/2023 02:00:00,89.55,84.74,78,Clouds,broken clouds,0.0,1003,6.17,150,75
08/15/2023 03:00:00,91.54,87.04,70,Clouds,broken clouds,0.0,1003,8.75,190,75
08/15/2023 04:00:00,92.55,86.76,66,Rain,light rain,0.28,1003,8.23,190,75
08/15/2023 05:00:00,91.78,86.76,63,Rain,light rain,0.12,1002,9.26,200,75
08/15/2023 06:00:00,92.55,86.67,64,Clouds,broken clouds,0.0,1002,8.23,190,75
08/15/2023 07:00:00,93.54,85.75,65,Clouds,broken clouds,0.0,1002,8.75,200,75
08/15/2023 08:00:00,91.54,84.61,66,Clouds,broken clouds,0.0,1002,9.26,190,75
08/15/2023 09:00:00,86.79,82.62,74,Rain,light intensity shower rain,0.1,1003,8.23,190,75
08/15/2023 10:00:00,85.66,81.75,77,Clouds,broken clouds,0.0,1003,7.72,180,75
08/15/2023 11:00:00,85.66,78.42,86,Clouds,broken clouds,0.0,1004,5.14,170,75
08/15/2023 12:00:00,82.8,79.66,88,Rain,heavy intensity shower rain,0.64,1004,7.2,200,75
08/15/2023 13:00:00,82.63,79.61,87,Clouds,scattered clouds,0.0,1004,6.17,160,40
08/15/2023 14:00:00,85.62,78.26,90,Clouds,few clouds,0.0,1004,6.69,160,20
08/15/2023 15:00:00,82.63,78.26,88,Rain,light rain,0.11,1004,7.72,160,20
08/15/2023 16:00:00,83.62,77.59,90,Rain,light intensity shower rain,0.13,1003,7.2,170,20
08/15/2023 17:00:00,82.54,77.76,89,Clouds,broken clouds,0.0,1003,6.69,200,75
08/15/2023 18:00:00,82.54,77.61,92,Clouds,scattered clouds,0.0,1003,7.2,190,40
08/15/2023 19:00:00,83.55,76.75,90,Clouds,scattered clouds,0.0,1003,7.72,190,40
08/15/2023 20:00:00,83.55,76.75,90,Clouds,few clouds,0.0,1003,7.2,190,20
08/15/2023 21:00:00,84.54,75.74,88,Clouds,scattered clouds,0.0,1003,7.2,190,40
08/15/2023 22:00:00,84.58,78.75,82,Clouds,few clouds,0.0,1004,8.23,190,20
08/15/2023 23:00:00,86.61,82.26,79,Clouds,few clouds,0.0,1004,8.75,180,20
08/16/2023 00:00:00,88.59,81.25,74,Clouds,scattered clouds,0.0,1005,9.26,180,40
08/16/2023 01:00:00,89.78,84.25,72,Clouds,scattered clouds,0.0,1004,9.26,180,40
08/16/2023 02:00:00,91.78,85.75,67,Clouds,scattered clouds,0.0,1004,9.77,180,40
08/16/2023 03:00:00,90.79,85.6,67,Clouds,few clouds,0.0,1003,10.29,180,20
08/16/2023 04:00:00,92.75,82.96,68,Clouds,few clouds,0.0,1003,9.77,180,20
08/16/2023 05:00:00,89.74,82.96,71,Rain,light intensity shower rain,0.13,1003,9.26,180,75
08/16/2023 06:00:00,90.59,82.74,74,Clouds,broken clouds,0.0,1003,6.69,200,75
08/16/2023 07:00:00,90.59,81.75,75,Clouds,broken clouds,0.0,1003,9.77,180,75
08/16/2023 08:00:00,85.75,81.75,81,Clouds,broken clouds,0.0,1003,9.26,180,75
08/16/2023 09:00:00,84.74,81.61,82,Clouds,broken clouds,0.0,1003,9.26,180,75
08/16/2023 10:00:00,84.63,80.74,84,Clouds,broken clouds,0.0,1003,8.75,180,75
08/16/2023 11:00:00,83.64,79.75,86,Clouds,broken clouds,0.0,1004,7.72,180,75
08/16/2023 12:00:00,83.64,80.62,88,Clouds,broken clouds,0.0,1004,8.23,180,75
08/16/2023 13:00:00,86.56,79.05,88,Clouds,broken clouds,0.0,1005,6.69,180,75
08/16/2023 14:00:00,83.64,79.05,89,Clouds,broken clouds,0.0,1004,6.69,180,75
08/16/2023 15:00:00,83.64,78.62,89,Clouds,broken clouds,0.0,1004,7.2,190,75
08/16/2023 16:00:00,83.64,78.62,88,Clouds,scattered clouds,0.0,1004,5.66,190,40
08/16/2023 17:00:00,85.62,77.61,89,Clouds,few clouds,0.0,1004,5.66,190,20
08/16/2023 18:00:00,85.62,76.6,89,Clouds,few clouds,0.0,1004,6.17,190,20
08/16/2023 19:00:00,85.62,75.61,89,Clouds,few clouds,0.0,1004,6.17,190,20
08/16/2023 20:00:00,85.62,75.61,90,Clouds,few clouds,0.0,1004,5.66,190,20
08/16/2023 21:00:00,85.62,76.05,89,Clouds,few clouds,0.0,1005,5.66,190,20
08/16/2023 22:00:00,86.63,78.04,84,Clouds,few clouds,0.0,1005,5.14,190,20
08/16/2023 23:00:00,88.61,82.26,77,Clouds,scattered clouds,0.0,1005,5.14,190,40
08/17/2023 00:00:00,91.54,85.05,70,Clouds,scattered clouds,0.0,1006,5.66,180,40
08/17/2023 01:00:00,91.8,87.62,65,Clouds,scattered clouds,0.0,1005,7.2,180,40
08/17/2023 02:00:00,94.59,88.05,64,Clouds,few clouds,0.0,1005,6.69,180,20
08/17/2023 03:00:00,95.56,91.62,60,Clouds,broken clouds,0.0,1005,7.2,180,75
08/17/2023 04:00:00,96.58,91.26,58,Clouds,scattered clouds,0.0,1003,1.79,132,31
08/17/2023 05:00:00,96.58,91.74,58,Clouds,scattered clouds,0.0,1003,2.24,131,31
08/17/2023 06:00:00,94.78,88.66,66,Clouds,few clouds,0.0,1004,8.75,190,20
08/17/2023 07:00:00,94.78,87.42,66,Clouds,few clouds,0.0,1004,9.26,180,20
08/17/2023 08:00:00,93.58,86.67,66,Clouds,few clouds,0.0,1004,8.75,180,20
08/17/2023 09:00:00,89.8,85.78,68,Clouds,few clouds,0.0,1004,8.75,190,20
08/17/2023 10:00:00,88.79,84.78,71,Clouds,few clouds,0.0,1005,7.72,180,20
08/17/2023 11:00:00,87.8,83.79,75,Clouds,few clouds,0.0,1006,6.69,190,20
08/17/2023 12:00:00,86.59,83.61,77,Clouds,few clouds,0.0,1006,6.69,190,20
08/17/2023 13:00:00,85.78,82.62,77,Clouds,few clouds,0.0,1006,6.69,190,20
08/17/2023 14:00:00,85.64,81.61,78,Clouds,few clouds,0.0,1006,7.2,190,20
08/17/2023 15:00:00,84.63,80.62,80,Clouds,few clouds,0.0,1006,5.66,190,20
08/17/2023 16:00:00,86.63,80.62,82,Clouds,few clouds,0.0,1006,6.69,190,20
08/17/2023 17:00:00,84.63,79.61,84,Clouds,few clouds,0.0,1006,6.69,190,20
08/17/2023 18:00:00,83.64,78.75,84,Clouds,few clouds,0.0,1006,5.66,200,20
08/17/2023 19:00:00,85.62,77.76,86,Clouds,few clouds,0.0,1007,5.66,200,20
08/17/2023 20:00:00,86.56,76.75,86,Clouds,few clouds,0.0,1007,5.66,190,20
08/17/2023 21:00:00,86.56,76.75,86,Clouds,few clouds,0.0,1007,5.14,190,20
08/17/2023 22:00:00,87.55,79.05,82,Clouds,scattered clouds,0.0,1008,5.66,190,40
08/17/2023 23:00:00,87.58,83.05,75,Clouds,few clouds,0.0,1008,6.17,190,20
08/18/2023 00:00:00,90.79,85.55,72,Clouds,scattered clouds,0.0,1009,6.17,180,40
08/18/2023 01:00:00,93.78,86.67,66,Clouds,scattered clouds,0.0,1009,5.66,180,40
08/18/2023 02:00:00,94.55,88.05,62,Clouds,few clouds,0.0,1008,6.17,180,20
08/18/2023 03:00:00,96.8,88.66,64,Clouds,scattered clouds,0.0,1008,7.2,180,40
08/18/2023 04:00:00,98.8,89.22,58,Clouds,few clouds,0.0,1007,7.72,180,20
08/18/2023 05:00:00,97.79,89.22,60,Clouds,few clouds,0.0,1007,7.2,180,20
08/18/2023 06:00:00,94.78,89.74,58,Clouds,few clouds,0.0,1006,7.2,190,20
08/18/2023 07:00:00,94.64,88.75,60,Clouds,few clouds,0.0,1007,8.23,190,20
08/18/2023 08:00:00,92.64,87.42,66,Clouds,few clouds,0.0,1007,7.72,180,20
08/18/2023 09:00:00,91.58,86.76,66,Clear,clear sky,0.0,1006,1.79,258,0
08/18/2023 10:00:00,88.59,84.74,73,Clouds,few clouds,0.0,1007,6.69,180,20
08/18/2023 11:00:00,87.8,81.75,78,Clouds,few clouds,0.0,1008,6.17,180,20
08/18/2023 12:00:00,86.79,82.74,79,Clouds,few clouds,0.0,1008,5.66,170,20
08/18/2023 13:00:00,85.59,81.66,83,Clouds,few clouds,0.0,1009,5.14,170,20
08/18/2023 14:00:00,86.63,80.74,85,Clouds,few clouds,0.0,1009,5.66,170,20
08/18/2023 15:00:00,83.79,80.74,86,Clouds,few clouds,0.0,1009,4.12,170,20
08/18/2023 16:00:00,83.59,80.74,87,Clouds,few clouds,0.0,1009,5.66,190,20
08/18/2023 17:00:00,83.59,79.75,87,Clouds,few clouds,0.0,1009,5.14,180,20
08/18/2023 18:00:00,83.64,79.75,87,Clouds,few clouds,0.0,1009,4.12,180,20
08/18/2023 19:00:00,83.64,78.75,89,Clouds,broken clouds,0.0,1009,3.6,180,75
08/18/2023 20:00:00,83.64,77.76,90,Clouds,broken clouds,0.0,1009,2.57,170,75
08/18/2023 21:00:00,85.62,79.75,88,Clouds,broken clouds,0.0,1010,2.06,150,75
08/18/2023 22:00:00,87.55,81.05,86,Clouds,broken clouds,0.0,1010,2.06,130,75
08/18/2023 23:00:00,88.56,81.66,81,Clouds,few clouds,0.0,1010,2.57,120,20
08/19/2023 00:00:00,92.59,85.55,70,Clouds,few clouds,0.0,1011,2.57,140,20
08/19/2023 01:00:00,93.58,85.62,69,Clouds,few clouds,0.0,1010,2.06,80,20
08/19/2023 02:00:00,96.8,90.05,59,Clouds,broken clouds,0.0,1010,1.54,0,75
08/19/2023 03:00:00,96.8,89.22,62,Clouds,few clouds,0.0,1010,4.12,150,20
08/19/2023 04:00:00,99.55,91.02,54,Clouds,few clouds,0.0,1009,2.57,140,20
08/19/2023 05:00:00,100.8,91.02,52,Clouds,few clouds,0.0,1008,3.09,170,20
08/19/2023 06:00:00,101.59,90.66,51,Clouds,few clouds,0.0,1008,4.12,180,20
08/19/2023 07:00:00,95.56,89.74,59,Clouds,few clouds,0.0,1008,6.69,190,20
08/19/2023 08:00:00,94.59,87.75,60,Clouds,few clouds,0.0,1008,6.17,200,20
08/19/2023 09:00:00,90.66,84.74,64,Clouds,broken clouds,0.0,1008,6.69,200,75
08/19/2023 10:00:00,92.55,82.74,67,Clouds,scattered clouds,0.0,1009,6.17,200,40
08/19/2023 11:00:00,88.59,79.75,71,Clouds,few clouds,0.0,1010,5.66,200,20
08/19/2023 12:00:00,87.64,78.75,75,Clouds,broken clouds,0.0,1011,4.12,190,75
08/19/2023 13:00:00,86.65,77.76,76,Clouds,few clouds,0.0,1010,4.63,180,20
08/19/2023 14:00:00,85.64,77.76,79,Clouds,broken clouds,0.0,1010,3.6,190,75
08/19/2023 15:00:00,85.78,77.76,78,Clouds,scattered clouds,0.0,1010,3.6,180,40
08/19/2023 16:00:00,85.59,76.75,79,Clouds,few clouds,0.0,1010,3.09,170,20
08/19/2023 17:00:00,86.63,79.61,81,Clouds,few clouds,0.0,1010,2.57,190,20
08/19/2023 18:00:00,84.63,78.62,85,Clouds,few clouds,0.0,1010,3.09,180,20
08/19/2023 19:00:00,84.63,78.62,85,Clouds,few clouds,0.0,1009,2.06,180,20
08/19/2023 20:00:00,83.64,77.61,85,Clouds,few clouds,0.0,1009,1.54,180,20
08/19/2023 21:00:00,86.56,75.74,80,Clouds,few clouds,0.0,1010,1.03,0,20
08/19/2023 22:00:00,87.58,77.76,77,Clouds,scattered clouds,0.0,1010,2.06,160,40
08/19/2023 23:00:00,90.59,83.05,74,Clouds,few clouds,0.0,1010,2.06,110,20
08/20/2023 00:00:00,92.59,85.55,70,Clouds,few clouds,0.0,1012,3.09,150,20
08/20/2023 01:00:00,93.78,86.67,68,Clouds,few clouds,0.0,1011,3.6,140,20
08/20/2023 02:00:00,97.59,86.67,64,Clouds,few clouds,0.0,1010,3.09,100,20
08/20/2023 03:00:00,97.59,91.62,54,Clouds,few clouds,0.0,1008,2.27,122,17
08/20/2023 04:00:00,99.59,90.66,54,Clouds,few clouds,0.0,1009,2.57,110,20
08/20/2023 05:00:00,99.59,90.66,54,Clouds,few clouds,0.0,1009,2.57,120,20
08/20/2023 06:00:00,97.59,90.66,55,Clouds,few clouds,0.0,1008,3.09,110,20
08/20/2023 07:00:00,97.59,89.74,55,Clouds,broken clouds,0.0,1008,3.6,160,75
08/20/2023 08:00:00,95.59,90.61,57,Clouds,broken clouds,0.0,1008,5.14,190,75
08/20/2023 09:00:00,92.59,86.76,61,Clouds,broken clouds,0.0,1008,3.6,190,75
08/20/2023 10:00:00,90.59,83.75,63,Clouds,broken clouds,0.0,1009,3.6,180,75
08/20/2023 11:00:00,88.59,82.74,67,Clouds,broken clouds,0.0,1009,4.63,190,75
08/20/2023 12:00:00,87.58,81.75,74,Clouds,broken clouds,0.0,1010,4.12,130,75
08/20/2023 13:00:00,86.59,81.75,75,Clouds,broken clouds,0.0,1010,4.12,120,75
08/20/2023 14:00:00,85.59,81.05,76,Clouds,broken clouds,0.0,1010,3.6,140,75
08/20/2023 15:00:00,84.63,80.74,79,Clouds,few clouds,0.0,1010,3.09,130,20
08/20/2023 16:00:00,86.63,80.74,81,Clouds,few clouds,0.0,1010,2.57,110,20
08/20/2023 17:00:00,83.64,79.66,82,Clouds,few clouds,0.0,1010,1.54,130,20
08/20/2023 18:00:00,83.64,78.75,83,Clouds,few clouds,0.0,1009,0.51,0,20
08/20/2023 19:00:00,82.63,78.75,86,Clouds,few clouds,0.0,1009,1.03,0,20
08/20/2023 20:00:00,85.62,75.74,88,Clouds,few clouds,0.0,1009,2.06,80,20
08/20/2023 21:00:00,84.58,79.05,86,Clouds,broken clouds,0.0,1009,3.6,70,75
08/20/2023 22:00:00,88.56,78.75,76,Clouds,broken clouds,0.0,1009,3.09,60,75
08/20/2023 23:00:00,89.74,81.75,71,Clouds,broken clouds,0.0,1009,3.09,60,75
08/21/2023 00:00:00,90.75,85.24,68,Clouds,broken clouds,0.0,1011,2.57,350,75
08/21/2023 01:00:00,93.78,86.67,63,Clouds,broken clouds,0.0,1010,3.6,80,75
08/21/2023 02:00:00,94.55,88.84,54,Clouds,few clouds,0.0,1007,2.71,97,13
08/21/2023 03:00:00,95.79,87.42,57,Clouds,broken clouds,0.0,1009,1.54,60,75
08/21/2023 04:00:00,96.55,91.02,57,Clouds,scattered clouds,0.0,1008,2.57,80,40
08/21/2023 05:00:00,97.59,88.66,60,Clouds,few clouds,0.0,1008,2.06,70,20
08/21/2023 06:00:00,96.8,90.59,61,Clouds,few clouds,0.0,1007,4.63,90,20
08/21/2023 07:00:00,95.76,88.84,59,Clouds,scattered clouds,0.0,1007,5.14,90,40
08/21/2023 08:00:00,93.58,89.22,62,Clouds,broken clouds,0.0,1007,6.17,100,75
08/21/2023 09:00:00,90.79,86.67,70,Clouds,broken clouds,0.0,1008,5.66,100,75
08/21/2023 10:00:00,88.79,84.74,71,Clouds,broken clouds,0.0,1009,5.66,110,75
08/21/2023 11:00:00,87.26,83.75,73,Clouds,broken clouds,0.0,1009,5.14,110,75
08/21/2023 12:00:00,86.25,83.66,76,Clouds,broken clouds,0.0,1010,4.12,120,75
08/21/2023 13:00:00,84.79,82.02,80,Clouds,scattered clouds,0.0,1010,3.6,120,40
08/21/2023 14:00:00,84.63,82.74,82,Clouds,scattered clouds,0.0,1010,3.09,110,40
08/21/2023 15:00:00,84.63,81.75,84,Clouds,scattered clouds,0.0,1010,2.57,90,40
08/21/2023 16:00:00,83.82,78.75,86,Clouds,few clouds,0.0,1009,3.09,100,20
08/21/2023 17:00:00,83.82,80.74,88,Clouds,scattered clouds,0.0,1009,3.09,80,40
08/21/2023 18:00:00,82.63,77.76,91,Clouds,scattered clouds,0.0,1009,3.09,90,40
08/21/2023 19:00:00,82.63,77.76,91,Clouds,scattered clouds,0.0,1009,3.6,80,40
08/21/2023 20:00:00,82.02,78.62,92,Clouds,broken clouds,0.0,1009,4.12,70,75
08/21/2023 21:00:00,82.58,77.76,92,Clouds,scattered clouds,0.0,1009,4.12,70,40
08/21/2023 22:00:00,86.59,79.05,87,Clouds,broken clouds,0.0,1009,3.6,70,75
08/21/2023 23:00:00,87.58,81.79,78,Clouds,scattered clouds,0.0,1009,4.12,60,40
08/22/2023 00:00:00,91.54,82.74,73,Clouds,scattered clouds,0.0,1010,3.09,70,40
08/22/2023 01:00:00,91.58,84.61,68,Clouds,broken clouds,0.0,1009,2.06,80,75
08/22/2023 02:00:00,92.55,80.22,90,Rain,shower rain,0.99,1011,1.03,0,75
08/22/2023 03:00:00,93.74,81.64,84,Clouds,broken clouds,0.0,1011,1.03,0,75
08/22/2023 04:00:00,94.75,81.64,84,Clouds,broken clouds,0.0,1011,1.54,30,75
08/22/2023 05:00:00,91.74,81.64,74,Clouds,broken clouds,0.0,1008,1.54,20,75
08/22/2023 06:00:00,92.75,85.24,69,Clouds,broken clouds,0.0,1008,2.57,360,75
08/22/2023 07:00:00,92.55,83.82,80,Clouds,broken clouds,0.0,1010,7.72,150,75
